stationName,stationLngGcj02,stationLatGcj02,fastCnt,slowCnt,freeCnt,fastFreeCnt,electricityFeeBigDecimal
星星充电-丰台草桥GM大厦充电站,116.352614,39.850216,5,15,0,0,1.34
特来电北京市丰台区草桥欣园充电站,116.357408,39.846186,14,0,10,10,1.45
草桥智慧社区停车场,116.359965,39.84568,0,6,4,0,1.36
北京丰台草桥安富停车场充电站,116.359804,39.84714,12,0,7,7,1.20
北京市丰台区角门东里85号楼西南侧停车场充电站,116.376374,39.845976,10,0,1,1,0.97
北京鑫华鑫星商场,116.380664,39.849987,0,6,5,0,2.01
角门东里36号院,116.382944,39.848208,0,2,2,0,1.96
福海北区小区,116.39154,39.84685,0,12,12,0,2.14
北京和顺鹏达（木樨园）充电站,116.400882,39.85184,36,0,19,19,1.10
西罗园南里小区,116.390668,39.853126,0,12,5,0,1.27
北京丰台合生广场充电站,116.397434,39.855728,12,0,6,6,1.23
丰台区马家堡东路（50046）充电扬招站,116.386674,39.854112,2,0,0,0,0.98
巨湾巨快XFC超充站（北京石榴派站）,116.421286,39.846211,10,0,0,0,1.08
宁华智充（宋家庄超充站）,116.430914,39.845606,10,0,5,5,1.08
化工大楼,116.432796,39.850243,0,6,1,0,1.96
星星充电-丰台-安馨家苑充电站,116.437626,39.84949,2,60,54,2,1.45
丰台区成寿寺路西侧（50021）充电扬招站,116.445576,39.851245,2,0,0,0,0.98
特来电方庄南路充电站,116.43811,39.852622,4,0,3,3,2.00
星星充电-朝阳-新华国际广场充电站,116.470959,39.860323,26,5,16,13,1.44
（公共站）朝阳区周庄嘉园南里充电站,116.474843,39.860402,2,5,5,1,0.86
（公共站）朝阳区周庄嘉园C区充电站,116.474986,39.863349,2,10,0,0,0.86
国亿通垡头西里充电站,116.507833,39.861395,24,0,21,21,1.06
垡头东里汽车充电站,116.517856,39.859407,12,0,4,4,1.23
北京市朝阳区欢乐谷公共充电站,116.499283,39.864608,50,0,46,46,1.45
王四营超级充电站,116.528119,39.863645,8,0,4,4,1.22
振东138快捷酒店(欢乐谷店),116.508256,39.86757,0,2,2,0,1.96
孛旺花园液冷充电站,116.536571,39.86447,8,0,3,3,1.40
恒大御景湾东区,116.555299,39.855234,0,12,10,0,1.76
北京朝阳朝丰家园4号院充电站,116.566426,39.856445,10,0,4,4,1.22
豆各庄朝丰家园4号院北广场充电站,116.566137,39.858634,28,0,13,13,1.34
晨风园小区充电站,116.565915,39.861235,12,0,9,9,1.13
北京朝阳丽景嘉苑充电站（晋快充充电站）,116.57541,39.860721,20,0,1,1,0.99
（公共站）万子营东村东侧充电站,116.600072,39.865303,2,14,10,0,1.14
新城乐居北区,116.69006,39.86479,0,10,10,0,1.96
星星充电-通州-土桥PLUS充电站,116.683303,39.869212,54,25,41,19,1.20
北京市通州区华远好天地公共充电站,116.696978,39.869938,8,0,7,7,1.45
北京市通州区张家湾镇城市绿心森林公园城市公共充电站,116.719418,39.868759,12,0,12,12,0.95
北京市门头沟区潭柘新区4号院公共充电站（SDK）,116.052966,39.885782,0,1,0,0,1.45
北京市门头沟区潭柘新区4号院公共充电站,116.053057,39.885705,1,1,0,0,1.45
北京市门头沟区潭柘新区2号院公共充电站,116.052627,39.886185,1,0,1,1,1.45
北京市门头沟区潭柘新区6号院公共充电站,116.055012,39.884384,1,0,1,1,1.45
北京市门头沟区石厂地铁站停车场公共充电站（SDK）,116.100334,39.889378,0,7,3,0,1.45
北京市门头沟区石厂地铁站停车场公共充电站,116.101355,39.890592,9,0,7,7,1.45
门头沟景阳融鑫大厦超级充电站,116.10984,39.889938,16,0,8,8,1.70
北京市门头沟区永定镇小园村公共充电站,116.11496,39.889679,2,0,2,2,1.45
北京市丰台区张仪村丰仪家园西侧公共充电站,116.226557,39.873724,5,0,4,4,1.45
北京市丰台区绿洲家园西侧公共充电站,116.232729,39.864982,9,0,8,8,1.45
北京市丰台区绿洲家园东侧公共充电站,116.237468,39.863853,8,0,6,6,1.45
北京市丰台区丰泽家园公共充电站,116.238509,39.863799,9,0,8,8,1.45
北京市丰台区张仪村丰仪家园南侧公共充电站,116.229033,39.873023,5,0,4,4,1.45
北京丰台银建充电站,116.249183,39.850385,52,0,22,22,1.04
北京市丰台区郭庄子公共充电站,116.249096,39.863169,8,0,7,7,1.45
北京市丰台区京辰瑞达大厦公共充电站,116.263166,39.86383,10,0,8,8,1.45
北京市丰台区五里店北里一区充电站,116.262313,39.864492,3,9,7,0,1.45
EC动力彩虹家园北区充电站,116.268087,39.862802,0,10,4,0,1.46
北京市丰台区丰台体育中心东侧充电站,116.281356,39.866454,18,0,14,14,1.45
东瑞丽景家园,116.300914,39.858608,0,4,0,0,1.96
丰管路甲52号,116.301156,39.857772,0,2,2,0,1.96
特来电北京冠京饭店充电站,116.29354,39.86634,4,0,4,4,2.05
华胜写字楼,116.297705,39.865005,0,6,4,0,2.26
北京市丰台区中都大厦充电站,116.279855,39.8696,17,0,17,17,1.45
北京市丰台区丰益花园小区西区公共充电站,116.307257,39.859176,10,0,6,6,1.45
北京市丰台区丰益花园小区西区公共充电站（SDK）,116.308257,39.858176,0,4,3,0,1.45
北京市丰台区丰益花园小区东区公共充电站,116.310686,39.860254,7,0,6,6,1.45
北京丰台广泽中心充电站,116.310015,39.861615,12,0,6,6,1.09
星星充电-丰台青海金融大厦二期,116.316464,39.858543,0,8,0,0,1.59
北京市丰台区丰益花园小区东区公共充电站（SDK）,116.311686,39.861254,0,3,2,0,1.45
特来电北京宝泽行汽车销售服务有限公司充电站,116.309986,39.863069,2,2,4,2,1.61
丰台丽泽平安金融中心A座-慢,116.325974,39.863435,35,1,21,21,1.09
星星充电-丰台-青海金融大厦充电站,116.32302,39.864432,6,17,0,0,1.59
特来电鼎兴大厦充电站,116.326989,39.864258,57,4,51,50,1.64
丰台丽泽平安金融中心B座-慢,116.325964,39.865204,36,0,26,26,1.09
（暂不对外）中国戏曲学院2号教学楼南停车场,116.332687,39.863815,0,7,6,0,1.10
极狐-丽泽龙湖天街超充站,116.33477,39.866074,4,0,2,2,1.03
北京丽泽商务区综合能源示范基地,116.333424,39.866014,8,0,4,4,1.25
北京市丰台区东管头超充站,116.333243,39.866309,8,0,7,7,1.25
特来电北京西铁营万达广场充电站,116.354709,39.860551,6,0,3,3,1.64
动力驿站-南三环中林超级充电站(草桥),116.356821,39.852458,70,0,47,47,1.16
北京丰台区草桥麦德龙充电站,116.357586,39.850391,16,0,13,13,1.16
北京市丰台区马家堡街道嘉园一里小区充电站,116.366584,39.853329,2,3,4,1,1.15
鼎立家园,116.364925,39.861122,0,4,3,0,1.96
程贝蜂景市集超级电站,116.381706,39.853877,10,0,2,2,1.18
卡丘充电-山西大厦,116.38182,39.857822,4,0,2,2,1.30
丰台区开阳路（50006）充电扬招站,116.373591,39.865124,2,0,0,0,0.98
北京丰台区里程宝洋桥超级电站,116.389517,39.857313,16,0,2,2,1.18
里程木樨园商业中心超级电站,116.40171,39.85943,24,0,7,7,1.10
北京和顺鹏达（木樨园）充电站,116.400882,39.85184,36,0,20,20,1.10
建予园,116.395733,39.863376,0,5,5,0,1.96
北京丰台鸿禧阁充电站,116.420353,39.850566,20,0,6,6,1.04
城市亮点,116.40266,39.867331,0,1,1,0,1.96
丰台区蒲黄榆路（50036）充电扬招站,116.422152,39.864419,2,0,2,2,0.98
能加超充丰台刘家窑站,116.426022,39.858577,2,0,2,2,1.13
特瓦特刘家窑超级充电站,116.426852,39.858603,24,0,24,24,1.16
北京市丰台区方庄街道芳古园一区城市公共充电站,116.426081,39.86663,2,6,5,2,1.45
北京丰台安富停车场充电站,116.437907,39.857736,38,0,2,2,1.03
北京市丰台区方庄环岛红剑停车楼三层公共充电站,116.430011,39.867523,8,0,8,8,1.45
世纪风景,116.43923,39.855526,0,6,5,0,2.06
顺充北京亚胜铂第超级充电站,116.439049,39.858141,12,0,2,2,1.05
北京市朝阳区天雅古玩城公共充电站,116.459479,39.870911,12,0,10,10,1.45
铭泽生活广场站,116.476775,39.86419,1,6,4,1,1.60
香榭舍,116.465234,39.869541,0,2,1,0,1.76
北京朝阳林达海渔充电站,116.485584,39.865352,20,0,6,6,1.06
【维修中2020-01】北京五方桥汽贸园东区充电站,116.556348,39.869366,10,53,0,0,1.67
北京朝阳柏阳景园（白鹿司路5号院15号楼）充电站,116.55346,39.872574,24,0,5,5,0.96
北京朝阳朝丰家园4号院充电站,116.566426,39.856445,10,0,3,3,1.22
宸欣园充电站,116.569911,39.864642,12,0,9,9,1.13
北京市朝阳区京哈白鹿收费站充电站,116.577717,39.868491,4,0,3,3,1.45
星星充电-朝阳-宇达创意中心充电站,116.582956,39.87049,16,0,7,7,1.64
星星充电-朝阳宇达创意中心交流充电站,116.583003,39.870497,0,2,1,0,1.00
【内部专用】星星充电-朝阳-宇达创意中心（地下）充电站,116.580032,39.870213,4,0,4,4,1.00
北京市通州区梨园大稿村公共充电站,116.628959,39.873055,16,0,13,13,1.45
北京市通州区京洲南街公共充电站,116.630998,39.873411,8,0,3,3,1.45
中泽馨园小区,116.633705,39.872301,0,8,7,0,1.96
北京通州旗舰凯旋充电站,116.642558,39.875637,16,0,7,7,1.09
九棵树家园,116.65098,39.876026,0,6,1,0,1.76
北京群芳园充电站,116.663943,39.872095,0,6,6,0,1.66
星星充电-通州-花涧溪充电站,116.66861,39.875385,8,2,10,8,1.34
特来电北京市通州区土桥充电站,116.689607,39.871803,20,0,16,16,1.45
方恒东景商业街,116.690483,39.873254,0,6,6,0,2.06
金隅花石匠二期西区出口西侧停车场,116.696936,39.873944,0,6,6,0,1.91
北京通州城市绿心森林公园P12停车场充电站,116.71292,39.875852,36,0,29,29,1.04
昊铂北京通州绿心公园超充站,116.711189,39.875496,4,0,1,1,1.08
潞城地铁站充电站,116.743647,39.902579,20,0,10,10,0.81
北京市房山区史家营乡人民政府充电站,115.671231,39.859206,1,5,4,1,1.50
北京市门头沟区潭柘新区2号院公共充电站（SDK）,116.052959,39.886107,0,2,2,0,1.45
北京市门头沟区潭柘新区6号院公共充电站（SDK）,116.056012,39.885384,0,2,0,0,1.45
北京市门头沟区紫金新园停车场公共充电站,116.111778,39.890375,8,0,7,7,1.45
北京市石景山区燕堤西街公共充电站,116.169996,39.895532,6,0,1,1,1.45
[内部专用]【星星充电】石景山-首钢停车场充电站,116.173963,39.900385,2,10,5,2,0.80
【悦来电】北京石景山衙府居园充电站,116.202103,39.891302,0,12,11,0,1.49
【悦来电】北京石景山衙府安园充电站,116.200899,39.891994,0,12,12,0,1.49
北京古月汤泉度假酒店,116.221702,39.879806,2,0,0,0,1.17
丰仪家园,116.227347,39.874023,0,8,6,0,2.26
丰仪雅园,116.233977,39.877734,0,6,3,0,2.26
北京市丰台区金通阳光苑北区公共充电站,116.236429,39.878073,2,8,7,0,1.45
北京市丰台区天鸿美域公共充电站,116.249576,39.875682,5,0,5,5,1.45
北京美域家园南区地上充电站,116.250363,39.875355,0,6,6,0,2.00
北京美域家园南区地库充电站,116.251822,39.874643,0,6,6,0,2.00
北京市丰台区国元通国际商务大厦公共充电站,116.257121,39.879918,20,0,19,19,1.45
北京市丰台区丰台体育中心西侧充电站,116.275013,39.867236,1,1,1,1,1.45
紫熙台阅园一区,116.277645,39.881162,0,6,4,0,1.96
丰台七里庄亿潼隆-鲸悦能源充电站,116.295365,39.872626,24,0,8,8,1.13
北京市丰台区万丰路万开广场公共充电站,116.294273,39.875136,10,0,8,8,1.45
【内部专用】星星充电-丰台-紫辰院1充电站,116.282202,39.880821,0,5,3,0,1.34
北京丰台丽泽居然之家地下超级充电站,116.31029,39.871422,12,4,6,4,1.05
龙湖西宸原著,116.309404,39.873413,0,6,6,0,2.26
北京丰台顺和智库充电站,116.311443,39.864992,20,0,5,5,1.09
北京丰台丽泽16号购物中心慢充充电站,116.312761,39.876181,0,30,23,0,1.64
北京丰台区平安幸福中心充电站,116.323342,39.86711,12,0,1,1,1.13
丰台丽泽平安金融中心A座-慢,116.325974,39.863435,35,1,20,20,1.09
昊铂北京丽泽SOHO超充站,116.330062,39.866558,8,0,3,3,1.33
茗筑大厦,116.321537,39.875893,0,12,8,0,1.36
极狐-马连道超充站,116.331321,39.875323,4,0,4,4,0.96
马连道充电站,116.330459,39.8751,4,14,15,2,1.25
马连道快速充电站,116.330936,39.875471,24,0,0,0,1.05
特来电北京市丰台区菜户营桥北充电站,116.348149,39.871068,12,0,11,11,1.45
财富西环大厦停车场,116.34789,39.871633,0,6,6,0,1.96
北京市丰台区佑安医院公共充电站,116.355879,39.867717,4,0,1,1,1.45
大观国际,116.355319,39.873662,0,14,2,0,1.16
特来电北京华润建工南里充电站,116.352741,39.877053,2,0,2,2,1.31
融悦家园慢充站,116.355,39.8785,0,18,18,0,1.76
北京市西城区陶然亭街道龙爪槐胡同小区充电站,116.375439,39.873915,0,10,7,0,1.45
特来电北京永外彭庄金泰绿洲酒店充电站,116.386181,39.870209,0,3,2,0,1.70
北京市西城区陶然亭街道新建里2号楼城市公共充电站,116.378844,39.880029,0,4,4,0,1.45
中海地产广场快充站,116.38947,39.870489,6,0,6,6,1.25
信然庭（摩根中心）,116.38882,39.880016,0,12,7,0,1.86
北京西城富力摩根中心充电站,116.388309,39.880294,28,0,12,12,1.27
北京天坛西里充电站,116.400953,39.873584,0,4,3,0,1.40
北京市东城区永定门东街东里公共充电站,116.41087,39.874109,8,0,8,8,1.45
北京市东城区天坛公园南门东侧停车场充电站,116.414303,39.874308,8,0,8,8,1.45
鸿运花园,116.423289,39.875911,0,3,2,0,1.76
北京市东城区天坛体育中心西侧公共充电站,116.418059,39.880201,3,0,2,2,1.45
北京市丰台区芳古园二区充电站,116.430049,39.868755,2,0,0,0,1.45
丰台区芳古路（50028）充电扬招站,116.430443,39.868875,2,0,0,0,0.98
北京市丰台区方庄芳城园二区公共充电站,116.432781,39.866632,8,0,6,6,1.45
特来电龙潭中湖公园停车设施充电站,116.43561,39.875961,9,49,53,7,1.64
极狐-左安门停车场超充站,116.444364,39.871433,4,0,2,2,1.06
北京丰台安富停车场充电站,116.437907,39.857736,38,0,3,3,1.03
方丹苑,116.448663,39.879316,0,6,5,0,1.27
特来电北京陕西大厦充电站,116.458795,39.872173,6,0,6,6,1.80
【内部专用】星星充电-朝阳-鹏龙大厦充电站,116.460615,39.874003,0,20,13,0,1.98
星星充电-朝阳-北京眼镜城充电站,116.462395,39.878815,2,8,7,2,1.47
北京朝阳工大充电站,116.477701,39.87281,4,0,1,1,1.18
北京大柳树充电站,116.508732,39.873867,8,4,4,4,1.18
北京大柳树充电站,116.508736,39.873875,4,0,3,3,1.41
极狐-王四营大柳树超充站,116.509102,39.873798,4,0,0,0,1.16
观音景园超充站,116.5222,39.886659,6,0,6,6,1.11
北京市朝阳区金田公园公共充电站,116.555714,39.88533,28,0,22,22,1.45
宸欣园充电站,116.569911,39.864642,12,0,10,10,1.13
通州李老新村小区充电站,116.633251,39.889927,4,6,8,3,1.47
翠屏里小区24号楼,116.648998,39.885974,0,4,2,0,1.96
特来电北京市通州区孙王场充电站,116.658938,39.8822,14,0,12,12,1.45
园景国际大厦,116.665742,39.879545,0,6,4,0,2.01
泉蔷佳苑,116.67003,39.881938,0,1,1,0,1.96
超级饭电梨园充电站,116.675961,39.878423,12,0,9,9,1.69
极狐-临河里超充站,116.67968,39.875439,4,0,4,4,1.01
方恒东景小区,116.689401,39.874124,0,6,6,0,2.06
金隅花石匠二期西区出口东侧停车场,116.697202,39.874129,0,6,6,0,1.91
金隅花石匠二期西区（机械车位南侧）,116.699775,39.874206,0,6,4,0,1.91
金隅花石匠二期东区133号楼商业街北区,116.699704,39.874251,0,6,6,0,1.91
金隅花石匠二期东区133号楼商业街南区,116.699962,39.874395,0,6,6,0,1.91
自由筑140号楼,116.703469,39.87661,0,6,0,0,1.96
金隅自由筑142号楼,116.701726,39.877391,0,4,4,0,1.91
北京市平谷区马坊开发区西区充电站,117.000515,40.041095,8,0,8,8,1.45
北京市平谷区金海湖镇政府公共充电站,117.267259,40.179376,8,0,6,6,1.45
北京市门头沟区十八潭景区公共充电站,115.928037,40.011535,8,0,7,7,1.45
门头沟精雕智造中心（华园路1号）充电站,116.116137,39.900974,12,0,3,3,1.09
【不对外开放】极狐-门头沟区税务局充电站,116.114388,39.904434,0,1,0,0,0.00
北京市石景山区古城中海大厦充电站,116.178037,39.908404,6,0,4,4,1.69
北京市石景山区古城金融中心B3停车场公共充电站,116.183184,39.906179,6,0,3,3,1.45
北京市石景山区景阳大街公共充电站,116.204018,39.895834,3,0,2,2,1.45
北京市石景山区世纪家园5号院公共充电站,116.202532,39.902144,3,0,3,3,1.45
北京市石景山区朝阳医院附属医院公共充电站,116.209825,39.899662,3,0,3,3,1.45
北京市石景山区重聚园小区公共充电站,116.226953,39.895449,9,0,7,7,1.45
快卜快充检测站(鲁谷永辉),116.232019,39.893611,8,0,2,2,1.18
北京丰台欢乐水魔方充电站,116.252576,39.882144,24,0,8,8,1.10
绿卡中大型车充电站,116.252284,39.883075,24,0,1,1,1.10
（公共站）丰台区大成郡充电站,116.268682,39.888276,0,12,7,0,1.28
星星充电-丰台-红星美凯龙（西四环店）充电站,116.27272,39.882891,16,0,0,0,1.27
特来电北京首汇广场充电站,116.276209,39.892667,5,0,1,1,1.61
北京丰台百纳充电站,116.288608,39.890139,8,0,4,4,1.23
北京市丰台区新里程肿瘤医院充电站,116.294011,39.883577,9,0,7,7,1.45
特来电北京银座充电站,116.298696,39.882068,24,17,40,23,2.15
风荷曲苑,116.300209,39.883484,0,4,4,0,2.21
特来电北京丰台天秀城亿客隆充电站,116.312055,39.878798,11,4,14,10,1.80
北京丰台丽泽16号购物中心快充充电站,116.313586,39.877162,20,0,18,18,1.64
华源一里B2停车场,116.315264,39.881095,0,17,13,0,1.46
华源一里8号院,116.315264,39.881095,0,6,6,0,1.46
优智华源一里充电站,116.315133,39.88225,12,0,6,6,1.15
北京市丰台区北京电力医院B4停车场公共充电站,116.31671,39.885534,6,4,6,5,1.45
北京市丰台区北京电力医院B3停车场公共充电站,116.31671,39.885634,4,0,2,2,1.45
特瓦特中基大厦超级充电站,116.324953,39.877516,20,0,20,20,1.20
北京西城明日五洲充电站,116.327768,39.877935,8,0,0,0,1.08
北京西城明日五洲交流充电站,116.327495,39.877632,0,6,6,0,1.58
【内部专用】星星充电-丰台-常青藤嘉园充电站,116.332539,39.880112,0,8,5,0,1.56
星星充电-【内部专用】首特四区停车场直流充电站,116.333782,39.890842,5,0,4,4,1.55
